nombreArtista,urlArtista,urlCancion,letraCancion
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/rubia-de-fuego-la-barra.php,"Me gusta, me gusta, esa sonrisa de caramelo el color del trigo bien madurito que hay en tu pelo y me gusta, cuando tú me dices nerviosa que yo soy tu dueño me gusta, cuando me acaricias, me gusta, mi rubia de fuego Tu cuerpo trigueño bien encendidas tiene a mis ganas brillas como el oro cuando sedienta vas a mi cama me gusta, cuando me acaricias, la forma de decir te quiero me gusta, tu alegre sonrisa, me gusta, mi rubia de fuego Tentadora y coqueta eres tú la más hermosa quien te prueba, quien te besa, ya no prueba otra cosa   cuando tú me miras   sexy me provocas   tiene en la cintura   azúcar cremosa Cuando tú me miras   sexy me provocas   tiene en la cintura   azúcar cremosa Me gusta, me gusta, esa sonrisa de caramelo el color del trigo bien madurito que hay en tu pelo y me gusta, cuando tú me dices nerviosa que yo soy tu dueño me gusta, cuando me acaricias, me gusta, mi rubia de fuego Tu cuerpo trigueño bien encendidas tiene a mis ganas brilla como el oro cuando sedienta vas a mi cama http://www.coveralia.com/letras/rubia-de-fuego-la-barra.php                          ;                  me gusta, cuando me acaricias, la forma de decir te quiero me gusta, tu alegre sonrisa, me gusta, mi rubia de fuego Tentadora y coqueta eres tú la más hermosa quien te prueba, quien te besa, ya no quiere otra cosa   cuando tú me miras   sexy me provocas   tiene en la cintura   azúcar cremosa Cuando tú me miras   sexy me provocas   tiene en la cintura   azúcar cremosa Cuando tú caminas el sol fascinas, no lo niego eres fascinante en el lugar donde yo más quiero   todo es sabroso   cuando estoy contigo   y de la cintura   estoy encendido Todo es sabroso   cuando estoy contigo   y de la cintura   estoy encendido "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/sabes-bien-cuanto-te-quiero-la-barra.php,"Te quiero, tú sabes bien como te quiero y fue tu amor aquel primero que se quedó en mi corazón Te adoro, tú sabes bien como te adoro y aunque soy hombre también lloro cuando se llora por amor Si, si, te quiero, como se quiere de veras porque te amo con todo mi corazón, si, si, te quiero con penas, risas, y llantos y nada importa, pues te amo de verdad Te quiero, tú sabes bien como te quiero y fue tu amor aquel primero que se quedó en mi corazón http://www.coveralia.com/letras/sabes-bien-cuanto-te-quiero-la-barra.php                          ;         Te adoro, tú sabes bien como te adoro y aunque soy hombre también lloro cuando se llora por amor Si, si, te quiero, como se quiere de veras porque te amo con todo mi corazón, si, si, te quiero con penas, risas, y llantos y nada importa, pues te amo de verdad Si, si, te quiero, como se quiere de veras porque te amo con todo mi corazón, si, si, te quiero con penas, risas, y llantos y nada importa, pues te amo de verdad "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/sacudete-la-barra.php,"Este es un baile nuevo que a ti te va a gustar lo bailan los sabrosos y la gente por ahí tendrás que sacudirte gozando sin parar si no sabes hacerlo te lo voy a enseñar Con la mano en la cintura, tendrás que bailarlo así tendrás que bailarlo así, tendrás que bailarlo así     La otra mano en la cabeza tendrás que bailarlo así tendrás que bailarlo así, tendrás que bailarlo así     Sacúdete, sacúdete, sacúdete y báilalo así sacúdete, sacúdete, sacúdete y báilalo así Este ritmo está bueno, sigue bailando así ay, como se divierten, eso me gusta a mí sacúdete más fuerte, verás te gustará sonando está La Barra, este baile va a explotar http://www.coveralia.com/letras/sacudete-la-barra.php                          ;         Con la mano en la cintura, tendrás que bailarlo así tendrás que bailarlo así, tendrás que bailarlo así     La otra mano en la cabeza tendrás que bailarlo así tendrás que bailarlo así, tendrás que bailarlo así     Sacúdete, sacúdete, sacúdete y báilalo así sacúdete, sacúdete, sacúdete y báilalo así Sacúdete, sacúdete, sacúdete y báilalo así sacúdete, sacúdete, sacúdete y báilalo así Sacúdete, sacúdete, sacúdete y báilalo así sacúdete, sacúdete, sacúdete y báilalo así Sacúdete "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/salva-mi-amor-la-barra.php,Desde que tú te fuisteando solo y tristeno soy el de antes.Ya nada me interesatodo en mi es tristezasi no puedo amarteNo se como has podidoyo que siempre te queridocon amor sincero.Destrozaste mi vidadesde tu partidavivo como un perroSalva mi amorsolo puedes hacerloaún estas a tiempo http://www.coveralia.com/letras/salva-mi-amor-la-barra.php                          ;                  para volver.Salva mi amory cura éstas heridasque a diario se lastiman sin tu querer.Salva mi amorno dejes que el destinocambie nuestros caminospor un adiós.Salva mi amorque yace en agoníay solo tu podríassalvar mi amor.
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/salvaje-la-barra.php,"Mi vida transcurría en medio del trabajo y la rutina De abajo para arriba en la selva de garras y de espinas Y así yo fui creciendo con este mundo loco día a día.Quise ser paloma y poder volarQuise ser el sol y poder quemar Tus mejillas en un beso y que sientas lo que siento Quise ser camino en tu caminar Quise ser tu noche y tu despertar Un amante de novela, un ramito de violetasLas vueltas de la vida se estaban encerrando en mi guaridaEn este personaje que fueron acusando de salvaje Y así yo fui creciendo con este mundo loco día a díaQuise ser paloma y poder volarQuise ser el sol y poder quemar http://www.coveralia.com/letras/salvaje-la-barra.php                          ;                  Tus mejillas en un beso y que sientas lo que siento Quise ser camino en tu caminar Quise ser tu noche y tu despertar Un amante de novela, un ramito de violetasQuise ser mucho más en tu vidaQuise ser yoquise ser yoQuise ser paloma y poder volarQuise ser el sol y poder quemar Tus mejillas en un beso y que sientas lo que siento Quise ser camino en tu caminar Quise ser tu noche y tu despertar Un amante de novela, un ramito de violetas "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-acabara-nuestro-amor-la-barra.php,"Yo siento por dentro, que tú no me quieres yo siento por dentro, que tú no me amas yo siento por dentro, que en cualquier momento   Pensaba y creía que tú me querías y de un día pa l otro tú me fuiste infiel lloro como un niño desamparado   Si lo que te di, pues no te servía dime para qué, te hiciste querer me duele que tú me hayas traicionado   Yo sueño de nuevo, tenerte conmigo pero es imposible, ya no puede ser aunque sufra y llore por tu cariño     http://www.coveralia.com/letras/se-acabara-nuestro-amor-la-barra.php                          ;                  por confiar en ti, ay, lo que perdí   no te quiero más mujer, mataste mi corazón   ya no sufro, ya no lloro, no te quiero más, me voy, me voy   no te quiero más mujer, mataste mi corazón   por confiar en ti, ay, lo que perdí, pobre de mí   no te quiero más mujer, mataste mi corazón   ya no sufro, ya no lloro, no te quiero más, me voy, me voy   no te quiero más mujer, mataste mi corazón "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-acabo-la-barra.php,"Se acabó, nuestro amor llegó a su fin desde hoy se acabó, como me duele decirlo se acabó, se acabó y sólo tú eres culpable porque yo a ti nunca te fallé Nuestro amor tan sincero y bonito jamás pensé que algún día terminara nuestro amor se esfumó para siempre porque tú así lo deseabas Y como llora mi alma   por tus mentiras y engaños   http://www.coveralia.com/letras/se-acabo-la-barra.php                          ;                  y saber que en tu vida hay alguien que a ti te hace el amor Y como llora mi alma   por tus mentiras y engaños   prometiste amor sincero para siempre y nada se cumplió Como llora mi alma y como llora mi alma y aunque sea lo último que haga en mi vida a ti te olvidaré "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-me-ve-la-barra.php,"Yo no la quiero perder, pero se sigue alejando sufro al pensar que me está dejando Pienso y no sé cómo hacer ya no la sé detener lucho con todas mis fuerzas y todo es en vano, en vano Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano, se me va yo sé que se me va Pienso y no sé cómo hacer ya no la sé detener lucho con todas mis fuerzas y todo es en vano, en vano http://www.coveralia.com/letras/se-me-ve-la-barra.php                          ;         Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano, se me va yo sé que se me va Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano Este amor que se me va   que no puedo controlar   se me escapa de las manos y lo siento tan lejano, se me va yo sé que se me va "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-mueve-la-barra.php,"Se mueve pa quí, ay, se mueve pa llá esa morena como mueve la cintura esa negra, ay, que buena está Se mueve pa quí, ay se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está Ese cuerpo que tú tienes que bueno que se ve quiero, quiero beso a beso recorrerlo ay, encanto de mujer Se mueve pa quí, ay, se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está Cuando pasas por mi lado yo te quisiera agarrar tienes labios tan cristales como azúcar y yo me quiero endulzar Se mueve pa quí, ay, se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está Ese cuerpo que tú tienes http://www.coveralia.com/letras/se-mueve-la-barra.php                          ;                  que bueno que se ve quiero, quiero beso a beso recorrerlo ay, encanto de mujer Se mueve pa quí, ay, se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está Cuando pasas por mi lado yo te quisiera agarrar tienes labios tan cristales como azúcar y yo me quiero endulzar Se mueve pa quí, ay, se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está Tú vieras como se mueve, esa morena, esa morena tú vieras como se mueve, esa morena, esa morena   Se mueve pa quí, ay, se mueve pa llá, ay, ay, ay! esa morena como mueve la cintura esa negra, ay, que buena está "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-nos-fue-el-amor-la-barra.php,"Se nos fue el amortodo ha terminado ya no hay mas q hacerse nos fue el amor...se nos fue el amor...tu sabras que ha pasadoentre nosotros dostu sabras... dime... donde estaba aquel calorque abrazaba nuestros cuerposcada noche de pasióny ahora todo se terminoa donde está, que nos pasomurio el amorse nos fue el amortodo ha terminado ya no hay mas que hacerse nos fue el amor...se nos fue el amor...detalles que yo siempre he cuidadoamarte mas ya no podía serhttp://www.coveralia.com/letras/se-nos-fue-el-amor-la-barra.php                          ;                  dime amor que nos pasomurio el amortu sabras que ha pasado entre nosotros dostu sabras... dime...donde está aquel calorque abrazaba nuestros cuerpos cada noche de pasióny ahora todo se derrumboa donde esta que nos pasomurio el amorse nos fue el amortodo ha terminadoya no hay mas que hacerse nos fue el amorse nos fue el amor...detalles que yo siempre he cuidadoamarte mas ya no podia serdime amor que nos pasomurio el amorse nos fue el amor... "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/se-solto-el-loco-la-barra.php,"Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso El loco sale a la calle de mañanita, el loco sale a la calle de mañanita, vestido de Adán pero sin hojita, vestido de Adán, o sea sin nada Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Él dice que en el boxeo es un campeón, él dice que en el boxeo es un campeón y juega pelota con un melón, y juega pelota, uy, uy, uy, uy, cuidado, cuidado Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso El loco se comió un palo por salchichón, el loco se comió un palo por salchichón, creyendo que es queso se come el jabón http://www.coveralia.com/letras/se-solto-el-loco-la-barra.php                          ;                  creyendo que es queso se come el jabón Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso. Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso El loco por la mañana se lava la cara, el loco por la mañana se lava la cara, se afeita con el peine, se peina con la navaja, se afeita con el peine, se peina con la navaja Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Se soltó el loco, se soltó el loco, se soltó el loco, señores cuidado que es peligroso Hay locos que no son locos, hay locos que locos son, hay locos que no son locos, hay locos que locos son, Hay locos que ponen locos a los que locos no son hay locos que ponen locos a los que locos no son El baile del loco, que lo baile el loco El baile del loco, que lo baile el loco El baile del loco, que lo baile el loco El baile del loco, que lo baile el loco, sí "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/secreto-la-barra.php,"Ese secreto que tienes conmigo nadie lo sabrá.Ese secreto seguirá escondido una eternidad.Yo te aseguro nunca diré nada de lo que pasóy no te preocupes, que todo lo nuestro quedó entre tú y yo.Ese secreto que tienes conmigo nadie lo sabrá.Ese secreto seguirá escondido una eternidad.Yo te aseguro nunca diré http://www.coveralia.com/letras/secreto-la-barra.php                          ;                  nada de lo que pasóy no te preocupes, que todo lo nuestro quedó entre tú y yo.Nadie sabrá que tu pechojuntito al mío ha latido,que disfrutamos instantesde fascinante dulzura.Nunca diré que hubo nochesque te adoré con locura,nadie sabrá que en tus brazos,borracho de amor,me quedé dormido."
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/seguimos--seguimos--ay--mama-la-barra.php,"Y otra vez...   Hay que seguir  , hay que parar   Hay que gozar  , hay que bailar! Es que cuando escucho el ritmo son es como que me hierve el corazón corre por mis venas el calor de sangre latina y con sabor Es que no me puedo contener tengo que bailar hasta amanecer ven, baila conmigo bien pegao hoy voy a enseñarte mi tumbao      , la fiesta va comenzando  , la música está sonando  , La Barra ya está tocando  , ya todos están bailando Muévete conmigo, paso, paso, mientras acaricio bien despacio es piel morena que alborota y que ya me tiene enamorao http://www.coveralia.com/letras/seguimos--seguimos--ay--mama-la-barra.php                          ;         Es que no me puedo contener tengo que bailar hasta amanecer ven, baila conmigo bien pegao hoy voy a enseñarte mi tumbao      , la fiesta va comenzando  , la música está sonando  , La Barra ya está tocando  , ya todos están bailando  , la fiesta va comenzando  , la música está sonando      , la fiesta va comenzando  , la música está sonando  , La Barra ya está tocando  , ya todos están bailando "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/sentirte-mia-la-barra.php,"Sentirte mía, sólo mía, saber que soy el dueño de tus besos Que es mía cada noche, el fuego que tú escondes, ser cómplice y guardián de tus secretos Sentirte mía, sólo mía, saber que a nadie entregas tus caricias, saciarme en tus anhelos en medio del desvelo, morir en el deseo de tu piel Sentirte mía, saber que es tu deseo mi locura, sentir que soy de nuevo el guardián de una ilusión, beber de tus silencios, ser el dueño de tu amor Sentirte mía, saber que soy el héroe de tus sueños, entrar cuando lo quieras, hasta el fondo de tu ser, perderme en tus rincones hasta hacerte enloquecer, saberte mi mujer, sentirte mía http://www.coveralia.com/letras/sentirte-mia-la-barra.php                          ;         Sentirte mía, sólo mía, mirarme en el espejo de tus ojos, unirme con tu cuerpo, hasta olvidar el tiempo, calmar este deseo de mi piel Sentirte mía, saber que es tu deseo mi locura, sentir que soy de nuevo el guardián de una ilusión, beber de tus silencios, ser el dueño de tu amor Sentirte mía, saber que soy el héroe de tus sueños, entrar cuando lo quieras, hasta el fondo de tu ser, perderme en tus rincones hasta hacerte enloquecer, saberte mi mujer, sentirte mía Sentirte mía... "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/separados-la-barra.php,"Cuántas noches me acuerdo de ti, cuánta risa me aburro a morir, cuánto buen amigo es enemigo de pronto, sin ti Cuántas veces no puedo dormir esperando una historia genial, pero nunca toca la noche loca sin ti Separados como tontos, separados porque sí separados porque hay algo que va mal Separados por el frío, separados al final es así, es lo normal Cuántas veces me siento fatal por no hablar lo que tengo que hablar por callar tu nombre en las sombras y con hambre de ti http://www.coveralia.com/letras/separados-la-barra.php                          ;         Cuántas veces tu nombre escribí, cuántas veces tu nombre borré y te tengo a mano y no te llamo nunca Separados como tontos, separados porque sí separados porque hay algo que va mal Separados por el frío, separados al final es así, es lo normal Separados como tontos, separados porque sí separados porque hay algo que va mal Separados por el frío, separados al final es así, es lo normal "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/sera-la-barra.php,"catalina dijo que me amaba y para fue suficientecon alfileres y con tinta china nos tatuamos pera siempre y el amor sobre la yerba hizo magica las siestacon papel de cigarrillo fabricamos los anillos robamos flores en la galeria mientras tu loca reiasy caimos en un sueñotan dificil de alcansar sigue tu camino siempre...sera el miosigue tu camino... y asi libres sera sera como tu quieras sera mejor morir de amor subiremos la autopista , hacia el oeste me desias http://www.coveralia.com/letras/sera-la-barra.php                          ;                  podras mirar el orizonte y ver es sol cuando se escondenos besamos sobre un puente...y aprendimos a volar sigue tu camino siempre... sera el miosigue tu camino... y asi libres sera sera como tu quieras, sera mejor morir de amor sera como tu quieras, sera mejor morir de amorsera como tu quieras, sera mejor morir de amor"
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/serpiente-mala-la-barra.php,"Tú me diste veneno me quisiste matar y aunque es un veneno dulce a tu serpiente no la pude detectar A mí tú no me va a engañar, serpiente mala pues yo conozco el bien y el mal, serpiente mala yo sé cuando existe amor o cuando existe falsedad serpiente mala a mí no me va a engañar Tú me diste veneno me quisiste matar y aunque es un veneno dulce a tu serpiente no la pude detectar A mí tú no me va a engañar, serpiente mala pues yo conozco el bien y el mal, serpiente mala yo sé cuando existe amor o cuando existe falsedad http://www.coveralia.com/letras/serpiente-mala-la-barra.php                          ;                  serpiente mala a mí no me va a engañar Serpiente mala, serpiente fea serpiente mala que no tiene corazón Serpiente mala, serpiente fea y aunque jugaste con mi amor, yo no te guardaré rencor pues tu veneno a mí no me va a engañar Con tu veneno dulce tú no me va a engañar serpiente mala tú, tú, tú no me va a matar Vence al mal con el bien, a lo falso con verdad vence al odio con amor, vence al mal con el bien ay, que tú me diste a mí veneno, me quisiste acabar Con tu veneno dulce tú no me va a engañar serpiente mala tú, tú, tú no me va a matar "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/sera---olvida-las-penas---no-comprendo-la-barra.php,"Catalina dijo que me amaba y para mí fue suficiente con alfileres y con tinta china nos tatuamos para siempre Y el amor sobre la hierba hizo mágica la siesta con papel de cigarrillos fabricamos los anillos Robamos flores en la galería mientras tú loca reías y caímos en un sueño tan difícil de alcanzar Sigue tu camino siempre será el mío sigue tu camino y así libre serás Será como tú quieras será mejor morir de amor Subiremos la autopista hacia el oeste me decías podrás mirar el horizonte y ver el sol cuando se esconde Nos besamos sobre un puente y aprendimos a volar Sigue tu camino siempre será el mío sigue tu camino y así libre serás Será como tú quieras será mejor morir de amor Será como tú quieras será mejor morir de amor Será como tú quieras será mejor morir de amor Será... ---------------------------------------------------------------------- Ahora la fiesta se está poniendo buena bailando con La Barra se te olvidan las penas Ahora la fiesta se está poniendo buena bailando con La Barra se te olvidan las penas Que siga la fiesta, que siga la fiesta, que siga la fiesta ---------------------------------------------------------------------- Yo no comprendo porque razón te siguen diciendo que pierdes tu tiempo conmigo mi amor con que derecho dicen de mí que yo no merezco ni estar un momento cerquita de ti La gente envidiosa se sale de cosas pa' hacerme sufrir pero eso no importa yo se que me toca luchar hasta el fin Te quiero, mi amor, te quiero y yo no puedo vivir sin ti mi cielo no tengas miedo que en poco tiempo te haré feliz Te haré feliz, porque te quiero mucho te haré feliz, porque te lo mereces http://www.coveralia.com/letras/sera---olvida-las-penas---no-comprendo-la-barra.php                          ;                  te haré feliz, yo te lo aseguro te haré feliz, cueste lo que cueste Mi reina no dudes de mí tú sabes que soy para ti mi reina yo soy para ti lo mismo que tú eres pa mí         Lo mismo que tú eres pa mí   Yo soy para ti, para ti   Te quiero a ti, sólo a ti   Tú y yo sabemos que tratarán de hacer que peleemos pero eso ni en sueños lo lograrán como me quieres, me tratan mal y así es que proceden de ver que lo nuestro no puede acabar De todas maneras quieran o no quieran serás para mí, porque eres la dueña de mi vida entera que ya te la di Te quiero, mi amor, te quiero y yo no puedo vivir sin ti mi cielo no tengas miedo que en poco tiempo te haré feliz Te haré feliz, porque te quiero mucho te haré feliz, porque te lo mereces te haré feliz, yo te lo aseguro te haré feliz, cueste lo que cueste Mi reina no dudes de mí tú sabes que soy para ti mi reina yo soy para ti lo mismo que tú eres pa mí         Lo mismo que tú eres pa mí   Te quiero a ti, sólo a ti   Lo mismo que tú eres pa' mí   Pa' mí, pa' mía, para mí           Ay, ay! cómo sufro ay, ay! cómo lloro ay, ay! le haces caso a la gente ay, ay! que te daña la mente "
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/si-la-ven-pasar-la-barra.php,"Desde que se fue no puedo dormir en mi cama su amor da vueltas y en la oscuridad vuelvo a ser feliz tan solo con pensar en ella. No prenda la luz, déjeme seguir besándola hasta que amanezca que al salir el sol quedará su amor conmigo sin poder tenerla. Si la ven pasar, diganle, que su amor está, no se fue, que en este lugar me quedé mirando la pared, llorando por su piel. Si la ven pasar, diganle, que no puedo más, que moriré, que vivir así ya no es mi vida como ayer ay díganle. Al anochecer, a eso de las diez, sus besos otra vez me besan y su imagen viene, me hace estremecer, por ella pierdo la cabeza. No prenda la luz, déjeme seguir http://www.coveralia.com/letras/si-la-ven-pasar-la-barra.php                          ;                  besándola hasta que amanezca que al salir el sol quedará su amor conmigo sin poder tenerla. Si la ven pasar, diganle, que su amor está, no se fue, que en este lugar me quedé mirando la pared, llorando por su piel. Si la ven pasar, diganle, que no puedo más, que moriré, que vivir así ya no es mi vida como ayer ay díganle. Si la ven pasar, diganle, que su amor está, no se fue, que en este lugar me quedé mirando la pared, llorando por su piel. Si la ven pasar, diganle, que no puedo más, que moriré, que vivir así ya no es mi vida como ayer ay díganle."
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/si-te-dijeron-la-barra.php,"Si te dijeron que desde el mismo díaque te fuiste entro a mi vida,no te mintieron.Llego a la casa justo en el momentode tu despedida.No la esperaba,sin preguntar abrió la puertay entro en mi alma.Se aprovecho de mi tristeza,de mi nostalgia.Y hoy me acompaña.Si te dijeronque está conmigo a cada instante,a todas horas,no te mintieron.Pues como sombra me persigue,no me deja a solas.Te conocía,sabía todo, fuiste tú quien le contaste.Y al verme solo no dudo en aprovecharse.Vino a buscarme.Y se sienta en la mesay me acompaña en el café,y contempla en silenciotu retrato en la pared.Luego pregunta por ti,si te deje de pensar.Y me sigue y me lleva hasta el cuartoy me dice que tengo que olvidar.Y se mete en la camay siento su respiración,que recorre mi cuerpo,siento que me hace el amor.Luego la veo sonreír,http://www.coveralia.com/letras/si-te-dijeron-la-barra.php                          ;                  creo que se burla de mí,y se acerca y me dice al oídoque me olvide de ti.Si te dijeronque está conmigo a cada instante,a todas horas,no te mintieron.Pues como sombra me persigue,no me deja a solas.Te conocía,sabía todo, fuiste tú quien le contaste.Y al verme solo no dudo en aprovecharse.Vino a buscarme.Y se sienta en la mesay me acompaña en el café,y contempla en silenciotu retrato en la pared.Luego pregunta por ti,si te deje de pensar.Y me sigue y me lleva hasta el cuartoy me dice que tengo que olvidar.Y se mete en la camay siento su respiración,que recorre mi cuerpo,siento que me hace el amor.Luego la veo sonreír,creo que se burla de mí,y se acerca y me dice al oídoque me olvide de ti.Y hoy que te encuentro,y me confiesas que me quieres,que aún me extrañas.Y me preguntas quién es ellaque hoy me acompaña.Tú la conoces,ella es LA SOLEDAD."
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/si-tu-amor-no-vuelve-la-barra.php,Por su amor has hecho cosas que jamas harías por mi tal ves las mismas que de pronto hice por ti ya tomas y no fumas en reuniones porque el te lo pidió pero se que alguien puede hacer lo mismo por mi amor entonces nadie va a romper mi corazon pues tu lo hiciste y te largaste junto a el ..y si tu amor no vuelve me toca conformarme con fotografías me toca hacer un álbum con mis alegrías y todos los momentos que viví contigo seré un coleccionista si tu amor no vuelve....... pintando las paredes con tantos recuerdos rayandome la vida con tanto silencio porque hace mucho tiempo que ya no te tengo y es que un maldito imbécil se robo mis sueños ohhh tengo herido el corazon y me sangra la cancion. por tu amor renuncie a mi vida por vivir tu vida remate a mis sueños por vivir tus sueños y hoy te largas y ademas te das el lujo de contárselos a el te odiare..si no vuelves no hay remedio te odiare..y aunque parezca absurdo al tiempo te amare pues esta claro no puedo vivir sin ti. http://www.coveralia.com/letras/si-tu-amor-no-vuelve-la-barra.php                          ;                  ..y si tu amor no vuelve me toca conformarme con fotografías me toca hacer un álbum con mis alegrías y todos los momentos que viví contigo seré un coleccionista si tu amor no vuelve....... pintando las paredes con tantos recuerdos rayandome la vida con tanto silencio porque hace mucho tiempo que ya no te tengo y es que un maldito imbécil se robo mis sueños ohhh tengo herido el corazon y me sangra la cancion. ya no puedo estar sin ti nooo. noooo no no no no ..y si tu amor no vuelve me toca conformarme con fotografías me toca hacer un álbum con mis alegrías y todos los momentos que viví contigo seré un coleccionista si tu amor no vuelve....... pintando las paredes con tantos recuerdos rayandome la vida con tanto silencio porque hace mucho tiempo que ya no te tengo y es que un maldito imbécil se robo mis sueños ohhh tengo herido el corazon y me sangra la cancion. ya no puedo estar sin ti nooo. noooo no no no no
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/si-tu-te-alejas-la-barra.php,"Si tu alejas mi corazonPor dentro se van comsumiendoLa alegria en mi se va muriendoAl tan solo pensar que no podre tenerte.Si tu te alejasLas horas pasan y yo sigo aqui sufiendoAl pensar que con otro hicieras tu vidaMe doleria, me moriria, si te marcharas,Si te alejaras.Desde niños aprendimos a querernosDesde niños aprendimos a adorarnosEn la escuela superiorDonde nos dimos tanto amorY ahora tengo que sufrirAl alejarte de mi.Si tu alejas mi corazónPor dentro se van comsumiendoLa alegria en mi se va muriendoAl tan solo pensar que no podre tenerte.Si tu te alejasLas horas pasan y yo sigo aqui sufiendoAl pensar que con otro hicieras tu vidaMe doleria, me moriria, si te marcharas,Si te alejaras.Si tu alejashttp://www.coveralia.com/letras/si-tu-te-alejas-la-barra.php                          ;                  Ya no valdria ni la pena que vivieraMe estoy ahogando en este mar de sufrimientosSi tu alejas, si tu alejas, si tu alejasDe mi, me moriría.Si tu alejas mi corazónPor dentro se van comsumiendoLa alegria en mi se va muriendoAl tan solo pensar que no podre tenerte.Si tu te alejasLas horas pasan y yo sigo aqui sufiendoAl pensar que con otro hicieras tu vidaMe doleria, me moriria, si te marcharas,Si te alejaras.Si tu alejasYa no valdria ni la pena que vivieraMe estoy ahogando en este mar de sufrimientosSi tu alejas, si tu alejas, si tu alejasDe mi, me moriría.Si tu alejasYa no valdria ni la pena que vivieraMe estoy ahogando en este mar de sufrimientosSi tu alejas, si tu alejas, si tu alejasDe mi, me moriría."
la barra,http://www.coveralia.com/letras-de/la-barra.php,http://www.coveralia.com/letras/siempre-bailando---la-fiesta-ya-se-encendio--chacucha--la-barra.php,"            ---------------------------------------------------------------------- La fiesta ya está encendida, todo el mundo está bailando la fiesta ya está encendida, todo el mundo está bailando   que la fiesta ya empezó   que la fiesta ya empezó Las chicas con su faldita, ya todas están gozando las chicas con su faldita, ya todas están gozando  , ahora que goza mi gente  , ahora que goza mi gente Los coritos ya se ven que están gozando y cantando los coritos ya se ven que están gozando y cantando   que a todos está gustando   que dice así: Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más         http://www.coveralia.com/letras/siempre-bailando---la-fiesta-ya-se-encendio--chacucha--la-barra.php                          ;                 Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más                 Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más Que se suba la faldita paque sufra, pa que sufra que se suba la faldita un poquito nada más "
